,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
AW011738.9,0.015522697,-0.055796106,0.003,0.015,1,9,AW011738
Sfi1.9,0.015531883,-0.060516386,0.044,0.071,1,9,Sfi1
Ak1.9,0.015545137,-0.012482053,0.061,0.092,1,9,Ak1
Lca5l.9,0.015552972,-0.036966474,0.003,0.015,1,9,Lca5l
Park7.9,0.015556936,-0.046748503,0.302,0.375,1,9,Park7
Amfr.9,0.015565345,0.013413239,0.085,0.122,1,9,Amfr
Immp1l.9,0.015576807,0.010173911,0.092,0.129,1,9,Immp1l
Fgf7.9,0.015597328,0.24663669,0.23,0.204,1,9,Fgf7
Ada.9,0.015631016,-0.060891492,0.015,0.032,1,9,Ada
Gm7809.9,0.015662905,-0.028269922,0.011,0.028,1,9,Gm7809
Aimp1.9,0.015679149,0.046755655,0.154,0.208,1,9,Aimp1
Psmc5.9,0.015684481,0.017547715,0.187,0.245,1,9,Psmc5
Gm10250.9,0.015691366,-0.048105666,0.025,0.046,1,9,Gm10250
Ppm1d.9,0.015698898,0.078977246,0.038,0.023,1,9,Ppm1d
Sart3.9,0.015738355,-0.04121079,0.064,0.095,1,9,Sart3
Gpsm3.9,0.015741115,0.102416664,0.099,0.074,1,9,Gpsm3
Kcnip3.9,0.015744121,0.034568068,0.011,0.005,1,9,Kcnip3
Bex3.9,0.015746042,-0.008724685,0.069,0.102,1,9,Bex3
Pnrc1.9,0.015765928,-0.062825424,0.466,0.553,1,9,Pnrc1
Gosr2.9,0.015790565,-0.032739697,0.041,0.067,1,9,Gosr2
Snx17.9,0.015850663,-0.02379201,0.084,0.118,1,9,Snx17
Sh3bgrl.9,0.015896348,-0.071714824,0.294,0.36,1,9,Sh3bgrl
Rpl19-ps11.9,0.015936587,-0.013556464,0.021,0.041,1,9,Rpl19-ps11
Acbd3.9,0.016008483,-0.0266084,0.235,0.297,1,9,Acbd3
Pde7a.9,0.016037582,-0.027720575,0.03,0.052,1,9,Pde7a
Slc25a25.9,0.016060357,-0.083946438,0.054,0.082,1,9,Slc25a25
Ttc27.9,0.016075899,-0.000628299,0.015,0.033,1,9,Ttc27
4930404H11Rik.9,0.016077654,-0.067167764,0.011,0.028,1,9,4930404H11Rik
Eftud2.9,0.016120715,-0.070374035,0.057,0.086,1,9,Eftud2
Lratd2.9,0.016125495,0.02224127,0.005,0.001,1,9,Lratd2
Edem3.9,0.016132555,-0.045905612,0.028,0.05,1,9,Edem3
Znhit1.9,0.016135987,-0.008039752,0.138,0.184,1,9,Znhit1
Gm38197.9,0.01615253,0.018733654,0.005,0.001,1,9,Gm38197
Pten.9,0.016162733,-0.055759188,0.118,0.159,1,9,Pten
Gm49197.9,0.016168771,0.014927199,0.005,0.001,1,9,Gm49197
Clec16a.9,0.016172587,-0.04384048,0.007,0.021,1,9,Clec16a
Plcxd2.9,0.016178301,-0.047734834,0.002,0.012,1,9,Plcxd2
Ppm1e.9,0.016179605,0.024305762,0.005,0.001,1,9,Ppm1e
Itgal.9,0.016185025,0.019099105,0.005,0.001,1,9,Itgal
Folr1.9,0.016190447,0.011690167,0.005,0.001,1,9,Folr1
AI413582.9,0.016203502,-0.012929029,0.079,0.113,1,9,AI413582
Hccs.9,0.016233936,-0.058090212,0.026,0.047,1,9,Hccs
Mxra8.9,0.016254776,0.160160921,0.42,0.415,1,9,Mxra8
1700003F12Rik.9,0.016256697,-0.036628781,0,0.009,1,9,1700003F12Rik
Trarg1.9,0.016256697,-0.055155026,0,0.009,1,9,Trarg1
Erg28.9,0.016259304,0.026441389,0.057,0.088,1,9,Erg28
Nedd1.9,0.016283837,-0.033344984,0.016,0.035,1,9,Nedd1
Cap1.9,0.016302924,-0.014398838,0.13,0.175,1,9,Cap1
Nf2.9,0.016314016,-0.048000079,0.038,0.062,1,9,Nf2
Dnd1.9,0.016319075,0.029834916,0.007,0.002,1,9,Dnd1
Ier5l.9,0.016366931,0.084718799,0.044,0.028,1,9,Ier5l
Sox5.9,0.016372057,-0.057193866,0.041,0.066,1,9,Sox5
Selenon.9,0.016407932,-0.03940344,0.11,0.15,1,9,Selenon
Dok4.9,0.016409443,0.04172086,0.01,0.004,1,9,Dok4
Dynll2.9,0.016410835,-0.011915844,0.14,0.185,1,9,Dynll2
Gclc.9,0.016415077,-0.092264052,0.043,0.068,1,9,Gclc
Fbxl7.9,0.016415269,-0.038003292,0.013,0.03,1,9,Fbxl7
Pcdh7.9,0.016415307,0.164309893,0.215,0.186,1,9,Pcdh7
Sestd1.9,0.016465061,-0.003192406,0.062,0.094,1,9,Sestd1
Sh3bgrl2.9,0.016468212,0.031873711,0.01,0.004,1,9,Sh3bgrl2
Zfp607b.9,0.016475427,-0.028884239,0.002,0.012,1,9,Zfp607b
1810024B03Rik.9,0.016515037,-0.045777872,0.007,0.02,1,9,1810024B03Rik
Lsmem1.9,0.016533677,-0.041163661,0.008,0.023,1,9,Lsmem1
Bcl9.9,0.016533679,-0.049815239,0.018,0.037,1,9,Bcl9
Parn.9,0.016548052,-0.017286688,0.033,0.056,1,9,Parn
Mpp5.9,0.016578654,-0.029396506,0.08,0.115,1,9,Mpp5
Pdlim3.9,0.016586782,-0.066841707,0,0.009,1,9,Pdlim3
Gas2l3.9,0.016586782,-0.057621693,0,0.009,1,9,Gas2l3
Serpinb6b.9,0.016593742,-0.035618031,0.002,0.012,1,9,Serpinb6b
Cwf19l1.9,0.016610688,-0.040947622,0.002,0.012,1,9,Cwf19l1
Acap3.9,0.01663543,-0.032715238,0.033,0.056,1,9,Acap3
Gm10269.9,0.016636605,-0.000482686,0.043,0.069,1,9,Gm10269
Ap3m1.9,0.016651775,-0.044421044,0.036,0.06,1,9,Ap3m1
Nop53.9,0.016657996,-0.033749368,0.314,0.388,1,9,Nop53
P3h3.9,0.016666429,0.144079126,0.358,0.336,1,9,P3h3
Ess2.9,0.016683159,-0.046706159,0.008,0.023,1,9,Ess2
Spag1.9,0.016750777,-0.025873702,0.023,0.043,1,9,Spag1
Wdr70.9,0.016759209,-0.047141815,0.069,0.1,1,9,Wdr70
Chmp2a.9,0.016819007,-0.013889084,0.273,0.342,1,9,Chmp2a
Gmfb.9,0.016838575,0.061666272,0.118,0.161,1,9,Gmfb
Gm38157.9,0.01684061,-0.07057641,0.028,0.049,1,9,Gm38157
Ankrd13a.9,0.016859203,-0.027797497,0.046,0.073,1,9,Ankrd13a
Wapl.9,0.016875377,-0.047326127,0.144,0.191,1,9,Wapl
Ube2h.9,0.016886263,-0.037634133,0.11,0.15,1,9,Ube2h
Tpp2.9,0.016900157,0.025946776,0.113,0.156,1,9,Tpp2
Mta3.9,0.016908679,0.024714611,0.051,0.079,1,9,Mta3
Prr5l.9,0.016923746,-0.036474354,0,0.009,1,9,Prr5l
Ndc80.9,0.016923746,-0.02387233,0,0.009,1,9,Ndc80
Nmi.9,0.016954768,-0.046323954,0.1,0.137,1,9,Nmi
Rbm15b.9,0.016966858,-0.039695474,0.02,0.039,1,9,Rbm15b
App.9,0.016985186,0.074466877,0.724,0.735,1,9,App
Uba52.9,0.016987468,-0.066274187,0.639,0.709,1,9,Uba52
Nop10.9,0.016993904,0.001258045,0.253,0.319,1,9,Nop10
Plekhm2.9,0.01699726,-0.031376806,0.031,0.054,1,9,Plekhm2
Parg.9,0.01700086,-0.028357203,0.072,0.104,1,9,Parg
Tnfsf8.9,0.017011167,-0.051816174,0.005,0.018,1,9,Tnfsf8
Smc4.9,0.017054748,-0.041237864,0.144,0.189,1,9,Smc4
Rtn4rl1.9,0.017070825,-0.055238219,0.025,0.045,1,9,Rtn4rl1
Fgfr1.9,0.017082436,-0.108674938,0.401,0.471,1,9,Fgfr1
Mtss2.9,0.017092677,-0.061827202,0.011,0.027,1,9,Mtss2
Tcea1-ps1.9,0.017098107,-0.039382996,0.016,0.034,1,9,Tcea1-ps1
Cebpzos.9,0.017112125,-0.025666899,0.043,0.068,1,9,Cebpzos
Zfp467.9,0.017176145,0.082597193,0.033,0.019,1,9,Zfp467
Espl1.9,0.017267737,-0.024798709,0,0.009,1,9,Espl1
Rpl18a.9,0.017303383,-0.065370375,0.887,0.883,1,9,Rpl18a
Gnb1.9,0.017337691,-0.002644935,0.274,0.342,1,9,Gnb1
Arl13b.9,0.017339543,-0.031310246,0.169,0.218,1,9,Arl13b
Cdan1.9,0.017382071,-0.049550132,0.02,0.039,1,9,Cdan1
Rtn3.9,0.017402398,-0.037546477,0.259,0.323,1,9,Rtn3
Tmem184b.9,0.017411657,0.005033309,0.084,0.119,1,9,Tmem184b
Nt5c3.9,0.017419233,-0.016392067,0.053,0.081,1,9,Nt5c3
Ptn.9,0.017426011,-0.068698897,0.258,0.218,1,9,Ptn
Ntn4.9,0.017436158,-0.057452176,0.102,0.139,1,9,Ntn4
Zwilch.9,0.017454988,-0.02539606,0.002,0.012,1,9,Zwilch
Ube2i.9,0.017457515,-0.012506965,0.048,0.075,1,9,Ube2i
Gm11451.9,0.017458941,-0.024827387,0.002,0.012,1,9,Gm11451
Polr1b.9,0.017658657,-0.035529146,0.002,0.012,1,9,Polr1b
Lims1.9,0.017674735,-0.058056376,0.163,0.213,1,9,Lims1
Uba2.9,0.017699314,-0.025294632,0.097,0.135,1,9,Uba2
Med30.9,0.017713138,0.027256575,0.067,0.099,1,9,Med30
Galr2.9,0.017719627,0.037936908,0.011,0.005,1,9,Galr2
Enox2.9,0.017732995,-0.083180453,0.023,0.043,1,9,Enox2
Mrpl38.9,0.017741958,-0.034113988,0.041,0.066,1,9,Mrpl38
Gm43289.9,0.017742004,-0.04069918,0.043,0.068,1,9,Gm43289
Colgalt1.9,0.017744259,-0.020780441,0.123,0.166,1,9,Colgalt1
Wnt6.9,0.017748759,0.051188616,0.008,0.003,1,9,Wnt6
Ilf3.9,0.017751214,0.023451349,0.084,0.119,1,9,Ilf3
Sugp2.9,0.017781692,-0.056814745,0.016,0.034,1,9,Sugp2
Gm14681.9,0.017816018,-0.018475631,0.013,0.03,1,9,Gm14681
5530400K19Rik.9,0.017816293,0.019016647,0.008,0.003,1,9,5530400K19Rik
Arglu1.9,0.017826903,0.19045577,0.374,0.366,1,9,Arglu1
Pdcd10.9,0.017855032,-0.016385419,0.135,0.179,1,9,Pdcd10
Lmod1.9,0.017893572,-0.206373864,0.007,0.02,1,9,Lmod1
Zfp64.9,0.017896924,-0.038103502,0.01,0.025,1,9,Zfp64
Rab3gap2.9,0.017910409,-0.022193387,0.033,0.056,1,9,Rab3gap2
Sec24c.9,0.017917236,-0.014028758,0.071,0.103,1,9,Sec24c
Gramd1b.9,0.017929669,-0.046345217,0.002,0.012,1,9,Gramd1b
Vps35l.9,0.01794829,-0.031675848,0.046,0.072,1,9,Vps35l
F3.9,0.017974512,0.118579927,0.213,0.183,1,9,F3
Serpinb9b.9,0.017977416,-0.029753504,0,0.009,1,9,Serpinb9b
Gm19514.9,0.017977416,-0.027822081,0,0.009,1,9,Gm19514
Sdhb.9,0.017980247,-0.035745081,0.218,0.278,1,9,Sdhb
Fbln7.9,0.017994353,-0.100262878,0.174,0.218,1,9,Fbln7
Rabgap1.9,0.018003109,-0.070353884,0.13,0.171,1,9,Rabgap1
Epb41l1.9,0.01803685,0.012135686,0.048,0.075,1,9,Epb41l1
Gga1.9,0.018070947,0.001211862,0.043,0.068,1,9,Gga1
Gm8186.9,0.018075267,-0.038758537,0.02,0.039,1,9,Gm8186
Med12l.9,0.018089873,0.062317161,0.033,0.019,1,9,Med12l
Ears2.9,0.018093334,-0.049951424,0.005,0.018,1,9,Ears2
Snx12.9,0.018095139,-0.037916577,0.059,0.089,1,9,Snx12
Mob1b.9,0.018144325,-0.04846891,0.064,0.094,1,9,Mob1b
Cep97.9,0.018151361,0.046888719,0.03,0.017,1,9,Cep97
Ckap5.9,0.018164369,-0.03475413,0.095,0.131,1,9,Ckap5
Ryk.9,0.018169414,0.006481992,0.151,0.2,1,9,Ryk
Pin1.9,0.018188366,-0.031125744,0.105,0.144,1,9,Pin1
Afg3l1.9,0.018211229,0.001318039,0.09,0.127,1,9,Afg3l1
2510002D24Rik.9,0.01821939,-0.036030234,0.044,0.07,1,9,2510002D24Rik
Pggt1b.9,0.018244792,0.016568624,0.082,0.117,1,9,Pggt1b
Tifa.9,0.018267157,-0.059954594,0.003,0.015,1,9,Tifa
Tmem167b.9,0.01829379,-0.043091519,0.025,0.045,1,9,Tmem167b
Maea.9,0.01834278,-0.005557954,0.107,0.146,1,9,Maea
Mir155hg.9,0.018343419,-0.027499017,0,0.009,1,9,Mir155hg
Tars.9,0.018347616,0.020199873,0.123,0.167,1,9,Tars
Gm10443.9,0.018383282,-0.02929963,0.002,0.012,1,9,Gm10443
Scg3.9,0.018387429,0.20975258,0.085,0.063,1,9,Scg3
Diaph1.9,0.018388087,0.219855315,0.253,0.23,1,9,Diaph1
Tdg.9,0.018421567,-0.019506997,0.044,0.071,1,9,Tdg
Smim26.9,0.018423154,-0.038863131,0.038,0.062,1,9,Smim26
Acacb.9,0.018465001,0.042899937,0.013,0.006,1,9,Acacb
Dennd4a.9,0.018493838,-0.027404758,0.038,0.062,1,9,Dennd4a
Gm7964.9,0.018496685,-0.037558592,0.008,0.022,1,9,Gm7964
Tm9sf4.9,0.01849691,-0.004746646,0.135,0.18,1,9,Tm9sf4
Dnajb4.9,0.018500814,-0.075345567,0.241,0.301,1,9,Dnajb4
Zfp445.9,0.018518591,-0.026897399,0.094,0.13,1,9,Zfp445
Prkag1.9,0.018521736,0.012084308,0.077,0.111,1,9,Prkag1
Pygo2.9,0.018522149,-0.027158312,0.034,0.057,1,9,Pygo2
Poldip2.9,0.018523388,0.001036893,0.046,0.072,1,9,Poldip2
Gucy1a1.9,0.018524702,-0.249095774,0.031,0.052,1,9,Gucy1a1
Ppif.9,0.01852597,-0.051749537,0.01,0.025,1,9,Ppif
Ctnnal1.9,0.018537637,0.094169173,0.049,0.032,1,9,Ctnnal1
Gspt2.9,0.018551977,-0.053381513,0.005,0.017,1,9,Gspt2
Mthfd1.9,0.018555608,0.004063472,0.023,0.043,1,9,Mthfd1
Dzip1.9,0.018580964,0.054271615,0.061,0.091,1,9,Dzip1
Cript.9,0.018594397,0.000619366,0.11,0.15,1,9,Cript
Prr7.9,0.018600233,-0.031181945,0.002,0.012,1,9,Prr7
Vkorc1l1.9,0.018602494,-0.0493811,0.026,0.047,1,9,Vkorc1l1
Mrtfa.9,0.018647106,-0.045867398,0.031,0.053,1,9,Mrtfa
Tmtc2.9,0.018654511,-0.051258214,0.015,0.032,1,9,Tmtc2
Rnf5.9,0.018669251,-0.049573386,0.033,0.055,1,9,Rnf5
Zfp979.9,0.018717081,-0.030515099,0,0.009,1,9,Zfp979
A730011C13Rik.9,0.018717081,-0.036586676,0,0.009,1,9,A730011C13Rik
Gabra2.9,0.018717081,-0.03818723,0,0.009,1,9,Gabra2
Slc15a3.9,0.018722031,-0.029094073,0.003,0.015,1,9,Slc15a3
Mat2a.9,0.018725708,-0.093395218,0.46,0.529,1,9,Mat2a
Kti12.9,0.018727627,-0.044030472,0.018,0.036,1,9,Kti12
Secisbp2.9,0.018730238,-0.080523408,0.044,0.069,1,9,Secisbp2
Slc7a8.9,0.018765955,-0.017657363,0.003,0.015,1,9,Slc7a8
Ccnl2.9,0.018780009,-0.04803013,0.246,0.314,1,9,Ccnl2
Ltbr.9,0.018804681,-0.030470393,0.108,0.148,1,9,Ltbr
Polr1a.9,0.01880524,-0.057933958,0.028,0.049,1,9,Polr1a
Srrm2.9,0.018840146,-0.083387855,0.553,0.629,1,9,Srrm2
B630019K06Rik.9,0.018877647,0.051817062,0.011,0.005,1,9,B630019K06Rik
Gm17066.9,0.018910778,-0.059551475,0.038,0.061,1,9,Gm17066
Fbxo17.9,0.018919245,-0.036724766,0.021,0.041,1,9,Fbxo17
Ciao2a.9,0.018937083,-0.017121135,0.074,0.106,1,9,Ciao2a
Cgas.9,0.018941811,-0.048097196,0.01,0.025,1,9,Cgas
Gm17251.9,0.018946075,-0.040441282,0.011,0.027,1,9,Gm17251
Tsfm.9,0.018953221,-0.023404755,0.039,0.064,1,9,Tsfm
Saraf.9,0.018988314,0.026890935,0.2,0.263,1,9,Saraf
Timp2.9,0.019003746,-0.160440357,0.874,0.853,1,9,Timp2
Tmem35a.9,0.019013896,-0.031167569,0.003,0.015,1,9,Tmem35a
Chst12.9,0.019050047,-0.014695377,0.131,0.175,1,9,Chst12
E2f4.9,0.019066645,-0.032245226,0.041,0.066,1,9,E2f4
Laptm4b.9,0.019077396,0.207266501,0.125,0.1,1,9,Laptm4b
Gm7001.9,0.019098569,-0.032372352,0,0.009,1,9,Gm7001
Cldn3.9,0.019098569,-0.039179316,0,0.009,1,9,Cldn3
Adpgk.9,0.019116958,-0.024903401,0.031,0.053,1,9,Adpgk
Pmaip1.9,0.019140547,-0.056398669,0.01,0.025,1,9,Pmaip1
Dtd2.9,0.01916871,-0.068222254,0.034,0.057,1,9,Dtd2
Snhg16.9,0.019172897,-0.037713038,0.011,0.027,1,9,Snhg16
Helz.9,0.019184793,-0.035978167,0.079,0.111,1,9,Helz
Trp53bp2.9,0.019190772,-0.035914485,0.057,0.086,1,9,Trp53bp2
Kcp.9,0.019202998,-0.049668742,0.023,0.043,1,9,Kcp
6720427I07Rik.9,0.01921225,-0.048304443,0.016,0.034,1,9,6720427I07Rik
Nek7.9,0.019237874,0.237718612,0.241,0.22,1,9,Nek7
Clasp2.9,0.019243955,-0.062787702,0.044,0.07,1,9,Clasp2
E130114P18Rik.9,0.019270445,0.072857479,0.034,0.021,1,9,E130114P18Rik
Pole4.9,0.019332412,0.03850604,0.117,0.16,1,9,Pole4
Ammecr1.9,0.019336257,0.038160477,0.059,0.089,1,9,Ammecr1
Mmd.9,0.019404479,-0.035561281,0.008,0.022,1,9,Mmd
Psmg3.9,0.019420371,-0.042631159,0.033,0.055,1,9,Psmg3
Nomo1.9,0.019458002,-0.043638386,0.039,0.064,1,9,Nomo1
Chst15.9,0.019474164,-0.002678339,0.023,0.043,1,9,Chst15
4931406C07Rik.9,0.019547495,-0.057086796,0.051,0.077,1,9,4931406C07Rik
Trmt1.9,0.019556172,0.003889547,0.046,0.072,1,9,Trmt1
Pop4.9,0.019571649,-0.036635525,0.054,0.082,1,9,Pop4
Mob4.9,0.019587178,-0.009974749,0.12,0.162,1,9,Mob4
Mir22hg.9,0.019590045,-0.066948241,0.187,0.237,1,9,Mir22hg
Pde12.9,0.019592091,-0.053294125,0.064,0.094,1,9,Pde12
Gfra2.9,0.019598953,-0.017587933,0.031,0.053,1,9,Gfra2
Mecom.9,0.019654232,0.069831687,0.034,0.021,1,9,Mecom
3830406C13Rik.9,0.019654895,-0.057715756,0.074,0.105,1,9,3830406C13Rik
Camk1.9,0.019666202,0.003036695,0.126,0.169,1,9,Camk1
Usp4.9,0.019673213,0.014558568,0.084,0.118,1,9,Usp4
Gm10110.9,0.019722125,-0.029964035,0.008,0.022,1,9,Gm10110
Ndufa5.9,0.019729391,-0.037477978,0.251,0.312,1,9,Ndufa5
Prkd2.9,0.019737231,0.100587475,0.043,0.027,1,9,Prkd2
Hsd11b2.9,0.019747744,-0.049865909,0.007,0.02,1,9,Hsd11b2
Gfer.9,0.019754985,-0.024893795,0.028,0.049,1,9,Gfer
Tbc1d31.9,0.019758315,-0.052055395,0.015,0.031,1,9,Tbc1d31
Ubap1.9,0.019765053,-0.0108353,0.051,0.078,1,9,Ubap1
Fau.9,0.019778888,-0.057947473,0.713,0.756,1,9,Fau
Cpeb2.9,0.019795627,-0.070091064,0.021,0.04,1,9,Cpeb2
Asb5.9,0.019885711,-0.062509539,0,0.009,1,9,Asb5
Gm11843.9,0.019885711,-0.025611612,0,0.009,1,9,Gm11843
Nrd1.9,0.019900795,-0.02882084,0.163,0.211,1,9,Nrd1
Nin.9,0.019927748,-0.082710858,0.13,0.17,1,9,Nin
Pyroxd1.9,0.019947256,-0.039399233,0.005,0.017,1,9,Pyroxd1
Actr3b.9,0.019962302,-0.033475618,0.003,0.015,1,9,Actr3b
Ssrp1.9,0.019973379,0.032974877,0.197,0.257,1,9,Ssrp1
Alkbh6.9,0.019993112,-0.055331429,0.028,0.049,1,9,Alkbh6
Dyrk2.9,0.019999279,-0.035298478,0.084,0.117,1,9,Dyrk2
Slc35b3.9,0.020001995,-0.023031579,0.025,0.045,1,9,Slc35b3
Amy1.9,0.020009302,-0.044099924,0.025,0.044,1,9,Amy1
Cox19.9,0.020011382,-0.026624344,0.049,0.076,1,9,Cox19
Dcaf6.9,0.020055503,-0.035071681,0.094,0.13,1,9,Dcaf6
Rbm22.9,0.020070605,-0.04276864,0.126,0.169,1,9,Rbm22
Zfp638.9,0.020072005,0.011946652,0.186,0.24,1,9,Zfp638
Timm44.9,0.02008095,-0.030225309,0.079,0.112,1,9,Timm44
Fem1c.9,0.020096539,-0.04573217,0.023,0.042,1,9,Fem1c
Ppp2r3d.9,0.020111398,-0.020046356,0.069,0.1,1,9,Ppp2r3d
Nsun2.9,0.02013348,0.034508498,0.085,0.121,1,9,Nsun2
Dhx32.9,0.020170578,-0.052079572,0.025,0.045,1,9,Dhx32
Msrb1.9,0.020194811,-0.051283978,0.095,0.131,1,9,Msrb1
Gm43360.9,0.020257548,0.011669244,0.008,0.003,1,9,Gm43360
Ptrhd1.9,0.020262305,-0.037829822,0.03,0.051,1,9,Ptrhd1
Urod.9,0.020267055,-0.040652948,0.064,0.093,1,9,Urod
Dennd2c.9,0.020291719,-0.030422916,0,0.009,1,9,Dennd2c
Gm38393.9,0.020300157,0.019909135,0.005,0.001,1,9,Gm38393
Olfr920.9,0.020352445,-0.053085456,0.01,0.025,1,9,Olfr920
Uox.9,0.020364657,-0.022586843,0.002,0.012,1,9,Uox
Ndufaf4.9,0.02036811,-0.003796038,0.062,0.092,1,9,Ndufaf4
Pla2g4a.9,0.020403985,0.011751823,0.085,0.121,1,9,Pla2g4a
Platr32.9,0.020410611,0.007208829,0.005,0.001,1,9,Platr32
Begain.9,0.020445442,-0.0252574,0.002,0.012,1,9,Begain
Raph1.9,0.020459668,0.236830734,0.19,0.164,1,9,Raph1
Irak1.9,0.020493841,0.013657573,0.182,0.236,1,9,Irak1
Usp32.9,0.020495948,-0.02280745,0.03,0.051,1,9,Usp32
Dennd5a.9,0.020502615,-0.030250728,0.095,0.131,1,9,Dennd5a
Polr2a.9,0.020510683,0.009617972,0.133,0.176,1,9,Polr2a
Rae1.9,0.020540115,-0.034813099,0.092,0.127,1,9,Rae1
Gm16580.9,0.020544946,-0.045264869,0.03,0.051,1,9,Gm16580
Gm43311.9,0.020581586,-0.049949363,0.034,0.057,1,9,Gm43311
Mex3b.9,0.020583103,-0.019855841,0.025,0.045,1,9,Mex3b
Commd9.9,0.020611075,0.01438871,0.051,0.078,1,9,Commd9
Map3k7.9,0.020612269,-0.032362351,0.053,0.08,1,9,Map3k7
Rflnb.9,0.020666411,0.079779425,0.08,0.059,1,9,Rflnb
Agt.9,0.020706262,-0.048636867,0,0.009,1,9,Agt
Gm6444.9,0.020706262,-0.024591162,0,0.009,1,9,Gm6444
Dhx40.9,0.020714742,-0.01248493,0.09,0.126,1,9,Dhx40
Fjx1.9,0.020831559,-0.038146044,0.008,0.022,1,9,Fjx1
Ttc17.9,0.020852356,-0.012723588,0.041,0.066,1,9,Ttc17
Cd200.9,0.020870874,-0.159531476,0.066,0.093,1,9,Cd200
Cox10.9,0.020899617,0.020226517,0.02,0.038,1,9,Cox10
Cadm3.9,0.020927345,0.171336908,0.238,0.209,1,9,Cadm3
Pik3ip1.9,0.02092827,0.219397019,0.102,0.079,1,9,Pik3ip1
Duoxa1.9,0.020951346,-0.063377478,0.061,0.089,1,9,Duoxa1
Sppl3.9,0.020963888,-0.033022518,0.051,0.077,1,9,Sppl3
Mrpl34.9,0.02097152,0.007225419,0.095,0.132,1,9,Mrpl34
Htt.9,0.020998581,-0.017367294,0.025,0.044,1,9,Htt
Atf6.9,0.021030418,-0.001210112,0.085,0.12,1,9,Atf6
Rab3d.9,0.021031842,0.106765608,0.112,0.087,1,9,Rab3d
Glb1l.9,0.02104164,-0.05618475,0.018,0.036,1,9,Glb1l
Brdt.9,0.021061465,-0.060542618,0.026,0.046,1,9,Brdt
Zbtb39.9,0.021092709,0.05280184,0.015,0.007,1,9,Zbtb39
Msl3.9,0.021101266,0.00460211,0.133,0.176,1,9,Msl3
Hoxb6.9,0.021129527,-0.028047361,0,0.009,1,9,Hoxb6
Enho.9,0.021139524,0.047545198,0.015,0.007,1,9,Enho
Chek1.9,0.021272362,-0.015400244,0.003,0.015,1,9,Chek1
Ckap2.9,0.021288015,-0.030323711,0.005,0.017,1,9,Ckap2
Mab21l2.9,0.021319766,0.067521216,0.023,0.012,1,9,Mab21l2
Txndc15.9,0.02133121,-0.025008681,0.126,0.168,1,9,Txndc15
Rpgrip1l.9,0.021335407,-0.045004917,0.026,0.046,1,9,Rpgrip1l
Zfp820.9,0.0213533,-0.03489731,0.016,0.034,1,9,Zfp820
Kdm2a.9,0.02140132,-0.028257802,0.097,0.133,1,9,Kdm2a
Ndufb7.9,0.021456762,-0.037465375,0.232,0.292,1,9,Ndufb7
Trim27.9,0.021479093,-0.003099663,0.054,0.082,1,9,Trim27
Ddx18.9,0.021483496,-0.002698702,0.09,0.126,1,9,Ddx18
Ddx56.9,0.021483635,-0.021611751,0.03,0.051,1,9,Ddx56
Dctd.9,0.021498971,-0.023456987,0.005,0.017,1,9,Dctd
Wdr47.9,0.02152191,-0.031692391,0.01,0.024,1,9,Wdr47
Spdl1.9,0.021561706,-0.025703131,0,0.009,1,9,Spdl1
Lactb.9,0.021573254,-0.041413242,0.03,0.051,1,9,Lactb
Hnrnpll.9,0.021577619,0.007583425,0.069,0.1,1,9,Hnrnpll
Mbd2.9,0.021590998,-0.000878639,0.077,0.109,1,9,Mbd2
Mvd.9,0.021600264,-0.033033448,0.003,0.014,1,9,Mvd
Optn.9,0.021638555,-0.042842887,0.02,0.038,1,9,Optn
Atp1a2.9,0.02164257,-0.196514899,0.048,0.072,1,9,Atp1a2
Xpo5.9,0.021643016,-0.048004652,0.028,0.049,1,9,Xpo5
Wdr61.9,0.021653681,-0.021814718,0.108,0.146,1,9,Wdr61
Ajuba.9,0.021654962,-0.036383581,0.005,0.017,1,9,Ajuba
Dnajb5.9,0.021655279,-0.038589629,0.008,0.022,1,9,Dnajb5
Lrch3.9,0.021665215,-0.051530112,0.031,0.052,1,9,Lrch3
Thap1.9,0.021698586,0.142299293,0.051,0.034,1,9,Thap1
Ube2w.9,0.021719972,0.004807171,0.108,0.147,1,9,Ube2w
Pnpla7.9,0.021743823,-0.043052561,0.005,0.017,1,9,Pnpla7
Dtna.9,0.02177762,-0.046530799,0.002,0.012,1,9,Dtna
Fam78b.9,0.021796901,0.039829066,0.021,0.011,1,9,Fam78b
Hdac4.9,0.02180016,-0.060176329,0.077,0.109,1,9,Hdac4
Tslp.9,0.021809182,-0.070781429,0.016,0.033,1,9,Tslp
Cnnm2.9,0.021849262,-0.039878461,0.008,0.022,1,9,Cnnm2
Plk2.9,0.021853681,-0.002638121,0.072,0.103,1,9,Plk2
Csnk2a2.9,0.021865171,0.010476792,0.097,0.133,1,9,Csnk2a2
Inpp1.9,0.021878911,-0.032875685,0.056,0.083,1,9,Inpp1
Nxpe4.9,0.021903717,-0.029124506,0.002,0.012,1,9,Nxpe4
Amacr.9,0.021932168,-0.024109481,0.02,0.038,1,9,Amacr
Bet1.9,0.021952145,0.027794435,0.107,0.146,1,9,Bet1
Rhog.9,0.021954812,-0.020390945,0.076,0.107,1,9,Rhog
Zfp106.9,0.021971598,-0.012249524,0.209,0.263,1,9,Zfp106
Krt36.9,0.021973217,-0.038321769,0.002,0.012,1,9,Krt36
